dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,label
3e-06,micp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,13,7,0,1
0.695539,tcp,-,FIN,12,8,4070,354,27.316944,254,252,42913.48047,3565.580078,3,1,61.575543,86.817859,3824.387578,163.377453,255,2785521243,2908498187,255,0.173306,0.087805,0.085501,339,44,0,0,1,1,3,1,1,1,0,0,0,1,1,0,1
6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,34,2,16,16,16,34,0,0,0,16,34,0,1
0.386311,tcp,http,FIN,10,6,956,268,38.82882,254,252,17830.19336,4638.749512,2,1,42.812444,61.015801,2259.503081,95.804133,255,3929076572,2610620409,255,0.160451,0.081224,0.079227,96,45,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,9,9,4,17,0,0,0,9,17,0,1
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.708,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
0.285241,tcp,http,FIN,10,10,820,3970,66.610338,62,252,20698.28711,100209.9922,2,3,31.693444,30.856333,1569.701346,1965.75575,255,2729635461,718929821,255,0.055075,0.006916,0.048159,82,397,1,1526,1,1,1,1,1,1,0,0,1,1,1,0,1
0.00106,udp,dns,CON,2,2,146,178,2830.188576,31,29,550943.375,671698.0625,0,0,0.008,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,2,3,1,2,0,0,0,9,2,0,0
5e-06,tcf,-,INT,2,0,200,0,200000.0051,254,0,160000000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,12,2,6,3,3,17,0,0,0,6,12,0,1
0.575872,tcp,http,FIN,10,6,790,268,26.047455,254,252,9877.195312,3111.80249,2,1,61.337889,100.597797,3142.11114,153.674703,255,2786778341,2286894541,255,0.18716,0.07288,0.11428,79,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1
0.046335,tcp,-,FIN,38,38,2438,19162,1618.646792,31,29,409884.5313,3221409.25,7,13,1.242351,1.238324,110.63127,110.434905,255,728670324,2928309891,255,0.000952,0.000513,0.000439,64,504,0,0,5,0,2,1,1,2,0,0,0,1,9,0,0
0.432309,tcp,-,FIN,10,6,1306,268,34.697404,254,252,21762.21094,4145.183105,2,1,42.292556,70.774398,2264.332312,103.356188,255,2724860357,2994107467,255,0.132999,0.078436,0.054563,131,45,0,0,8,1,1,1,1,1,0,0,0,2,1,0,1
1.012169,tcp,ftp,FIN,14,12,786,682,24.699433,254,252,5769.787598,4947.790527,4,4,75.744692,86.34718,4399.929035,109.550734,255,203882559,3312084181,255,0.09125,0.062341,0.028909,56,57,0,0,1,1,1,1,1,1,1,1,0,1,1,0,1
2e-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,39,2,14,14,5,39,0,0,0,14,39,0,1
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,27,2,9,9,5,27,0,0,0,9,27,0,1
0.643283,tcp,-,FIN,10,8,564,354,26.426938,254,252,6317.592773,3855.223877,2,1,71.475889,89.252859,5453.358854,140.943031,255,3080172213,2344453410,255,0.061106,0.014897,0.046209,56,44,0,0,1,1,1,1,1,1,0,0,0,1,1,0,1
0.001038,udp,dns,CON,2,2,146,178,2890.173445,31,29,562620.4375,685934.5,0,0,0.003,0.004,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,3,1,1,1,0,0,0,1,5,0,0
0.022338,tcp,-,FIN,52,54,3182,39076,4700.510511,31,29,1117736.625,13735518.0,7,20,0.43864,0.411113,26.504191,24.494386,255,2086484574,4232159602,255,0.000678,0.000539,0.000139,61,724,0,0,8,0,3,1,1,3,0,0,0,3,3,0,0
0.92216,tcp,-,FIN,10,8,826,354,18.434978,254,252,6454.411133,2689.337891,1,0,11766.8706,14724.698,1168904.54,38633.284,255,761387789,2553412688,255,0.164335,0.093388,0.070947,83,44,0,0,4,1,1,1,1,4,0,0,0,1,4,0,1
0.024192,tcp,smtp,FIN,54,40,37808,3276,3844.246062,31,29,12271164.0,1056547.625,19,8,0.449208,0.606385,25.034044,1.241815,255,3931875514,3937107284,255,0.000679,0.000537,0.000142,700,82,0,0,1,0,4,1,1,2,0,0,0,2,1,0,0
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,13,13,13,29,0,0,0,13,29,0,1
8e-06,udp,-,INT,2,0,104,0,125000.0003,254,0,52000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,1
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,2,18,18,18,18,0,0,0,18,18,0,1
3e-06,tp++,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,7,2,2,2,2,7,0,0,0,2,7,0,1
0.55024,tcp,ftp-data,FIN,8,10,364,3754,30.89561,62,252,4637.976562,49127.65625,1,3,78.605717,52.778,5027.576157,3815.882209,255,3043965012,380259282,255,0.100467,0.074584,0.025883,46,375,0,0,1,1,2,1,1,2,0,0,0,2,1,0,1
2e-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,28,2,17,17,17,28,0,0,0,17,28,0,1
6e-06,udp,-,INT,2,0,104,0,166666.6608,254,0,69333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,3,2,2,1,1,2,0,0,0,1,3,0,1
1.053214,tcp,http,FIN,12,8,926,1534,18.040019,62,252,6448.832031,10201.15625,2,2,95.658997,139.303,5415.063951,211.092734,255,2781367545,4166351724,255,0.17551,0.078087,0.097423,77,192,1,359,1,1,1,1,1,1,0,0,1,1,1,0,1
0.396398,tcp,-,FIN,10,6,612,268,37.840755,254,252,11120.13672,4520.708984,2,1,38.660889,70.663203,1904.175464,93.312508,255,1589589371,2602288033,255,0.102803,0.043077,0.059726,61,45,0,0,3,1,1,1,1,1,0,0,0,1,1,0,1
0.001023,udp,dns,CON,2,2,146,178,2932.551349,31,29,570870.0,695992.1875,0,0,0.009,0.001,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,4,0,4,2,1,2,0,0,0,4,3,0,0
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,13,2,13,13,7,13,0,0,0,22,13,0,1
0.644924,tcp,http,FIN,12,6,2616,268,26.359696,254,252,29746.14063,2778.62207,3,1,54.975362,115.114797,3142.968746,181.928125,255,2214522972,2235882403,255,0.184448,0.069342,0.115106,218,45,1,0,1,1,1,1,1,1,0,0,1,2,1,0,1
1.9e-05,udp,dns,INT,2,0,114,0,52631.58129,254,0,24000002.0,0.0,0,0,0.019,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,6,2,6,6,6,6,0,0,0,6,6,0,1
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,28,2,11,11,11,28,0,0,0,11,28,0,1
0.62954,tcp,-,CON,6,2,978,86,11.119229,62,252,10356.76758,546.430725,2,1,125.908,0.006,8250.435681,0.0,255,372540063,563064555,255,0.581475,0.526605,0.05487,163,43,0,0,5,3,2,2,1,5,0,0,0,2,7,0,0
1e-06,udp,dns,INT,2,0,114,0,1000000.003,254,0,456000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,28,2,12,12,12,28,0,0,0,12,28,0,1
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,18,2,17,17,17,18,0,0,0,18,18,0,1
0.996513,tcp,-,FIN,12,8,2497,356,19.066485,254,252,18376.07813,2504.733887,3,2,81.015634,131.167141,4306.91595,184.788219,255,2392296902,3756485395,255,0.172754,0.078334,0.09442,208,45,0,0,1,1,1,1,1,1,0,0,0,3,1,0,1
0.563864,tcp,ftp-data,FIN,8,8,364,1684,26.60216,62,252,4525.914062,20912.84375,1,2,80.552002,77.656711,5647.953053,181.144109,255,3592336934,2392043635,255,0.088509,0.01658,0.071929,46,211,0,0,1,1,2,1,1,3,0,0,0,3,1,0,1
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,23,2,17,17,17,23,0,0,0,17,23,0,1
1.428946,tcp,-,FIN,12,10,2328,902,14.696146,254,252,11947.26758,4546.007812,3,2,127.225543,150.942328,7591.250157,229.699047,255,3259458893,4168759112,255,0.150286,0.070457,0.079829,194,90,0,0,1,1,23,1,1,1,0,0,0,1,4,0,1
1.147463,tcp,ftp,FIN,14,12,810,682,21.787196,254,252,5249.842773,4364.411133,4,4,82.281998,98.471367,4349.681817,114.598086,255,1503181347,125909830,255,0.12382,0.06427,0.05955,58,57,0,0,1,1,1,1,1,1,1,1,0,41,1,0,1
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,14,2,14,14,14,14,0,0,0,14,14,0,1
0.000988,udp,dns,CON,2,2,146,178,3036.437382,31,29,591093.125,720647.8125,0,0,0.009,0.006,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,3,0,2,1,1,2,0,0,0,2,1,0,0
0.46561,sctp,-,CON,4,2,568,432,10.738601,254,60,7319.430664,3711.260498,0,0,155.203328,0.009,219.482875,0.0,0,0,0,0,0.0,0.0,0.0,142,216,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1
9e-06,prm,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,6,2,1,1,1,6,0,0,0,1,6,0,1
0.321878,tcp,http,FIN,10,6,998,268,46.601509,254,252,22343.87109,5567.327148,2,1,30.894222,54.759801,1662.888733,70.4905,255,3874503633,645913843,255,0.116479,0.048073,0.068406,100,45,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1
2.875909,tcp,-,FIN,10,8,564,354,5.911174,254,252,1413.118408,862.335999,2,1,315.905,398.875563,21329.99581,598.970812,255,4012198009,353438395,255,0.181251,0.083778,0.097473,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,1
0.004565,udp,-,CON,4,4,568,304,1533.40633,31,29,746549.8125,399561.875,0,0,1.147667,1.025333,1.614562,1.443678,0,0,0,0,0.0,0.0,0.0,142,76,0,0,9,0,4,1,1,7,0,0,0,4,10,0,0
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,36,2,32,32,16,36,0,0,0,32,36,0,1
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.584,0.0,10.954505,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,0
2.051759,tcp,smtp,FIN,22,22,5800,1718,20.957627,62,252,21589.2793,6394.513184,8,8,97.702812,96.277766,6489.902188,144.156469,255,368045088,336536367,255,0.085389,0.028969,0.05642,264,78,0,0,1,1,2,1,1,1,0,0,0,1,1,0,1
4e-06,udp,-,INT,2,0,1124,0,250000.0006,254,0,1124000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,562,0,0,0,7,2,1,1,1,9,0,0,0,1,7,0,1
0.036144,udp,-,CON,4,4,568,312,193.669768,31,29,94289.50781,51792.82813,0,0,7.004667,11.559,9.899731,16.335581,0,0,0,0,0.0,0.0,0.0,142,78,0,0,9,0,6,1,1,3,0,0,0,5,11,0,0
0.056114,tcp,-,FIN,22,24,2054,2478,801.93892,31,29,279573.7188,338596.4375,6,6,2.78815,2.525455,276.800545,259.740458,255,3426489183,3422595364,255,0.000671,0.000544,0.000127,93,103,0,0,4,0,1,1,1,2,0,0,0,2,5,0,0
8e-06,unas,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,1,1,1,4,0,0,0,2,4,0,1
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,15,2,15,15,15,15,0,0,0,15,15,0,1
9e-06,unas,-,INT,2,0,200,0,111111.1072,254,0,88888888.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,3,2,1,1,1,3,0,0,0,1,3,0,1
8e-06,sat-mon,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,3,3,3,4,0,0,0,4,4,0,1
0.040204,tcp,http,FIN,8,10,1052,824,422.843501,31,29,183265.3438,147647.0,2,2,5.693143,4.413333,331.642017,8.095584,255,3254366258,1111138200,255,0.000598,0.00048,0.000118,132,82,1,83,2,0,8,1,1,1,0,0,1,8,2,0,0
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,23,2,16,16,16,23,0,0,0,16,23,0,1
0.229274,tcp,-,FIN,10,8,728,528,74.147089,62,252,22889.64258,16120.44922,2,2,25.474889,29.948715,1284.951136,49.343559,255,1883430554,4034671447,255,0.036626,0.018981,0.017645,73,66,0,0,2,1,1,1,1,1,0,0,0,1,1,0,1
1e-05,udp,-,INT,2,0,168,0,100000.0025,254,0,67200000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
1e-06,udp,-,INT,2,0,168,0,1000000.003,254,0,672000000.0,0.0,0,0,0.001,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,3,2,1,1,1,1,0,0,0,2,2,0,1
0.013137,tcp,-,FIN,16,18,1540,1644,2511.989099,31,29,879348.4375,945725.8125,4,4,0.854467,0.745941,59.584927,1.371062,255,39879393,2191520469,255,0.00057,0.00045,0.00012,96,91,0,0,6,0,6,6,1,6,0,0,0,10,6,0,0
2e-06,udp,-,INT,2,0,1064,0,500000.0013,254,0,2128000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,532,0,0,0,36,2,8,8,1,36,0,0,0,8,36,0,0
0.556405,tcp,http,FIN,10,8,812,1216,30.553284,62,252,10510.3291,15298.20898,2,2,61.822778,69.23943,3407.391543,99.024859,255,1576761189,209134485,255,0.140981,0.070806,0.070175,81,152,1,190,1,1,1,1,1,1,0,0,1,2,1,0,1
6e-06,udp,dns,INT,2,0,114,0,166666.6608,254,0,76000000.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,39,2,39,39,25,39,0,0,0,39,39,0,1
0.004549,tcp,ftp-data,FIN,8,12,424,8824,4176.74219,31,29,652451.125,14225544.0,1,4,0.603143,0.370182,37.357891,19.745192,255,1007503396,3164729135,255,0.000593,0.000474,0.000119,53,735,0,0,3,0,5,1,1,4,0,0,0,7,3,0,0
0.549905,tcp,-,FIN,10,6,862,268,27.277439,254,252,11289.22266,3258.744629,2,1,61.100556,92.424398,3051.386233,166.982266,255,3467360820,1412182423,255,0.116943,0.051345,0.065598,86,45,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,21,2,9,8,8,21,0,0,0,8,21,0,1
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,17,2,16,16,16,17,0,0,0,16,17,0,1
9e-06,udp,dns,INT,2,0,114,0,111111.1072,254,0,50666664.0,0.0,0,0,0.009,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,31,2,17,16,16,31,0,0,0,16,31,0,1
0.503143,tcp,-,FIN,10,8,1844,354,33.78761,254,252,26394.08594,4929.016113,2,1,54.141778,63.85543,3614.08528,124.089242,255,2194684718,3913858612,255,0.130708,0.056147,0.074561,184,44,0,0,13,1,2,2,1,13,0,0,0,2,13,0,1
1.687137,tcp,-,FIN,58,14,68105,612,42.083126,254,252,317370.7813,2698.061768,26,1,29.58121,120.410461,2777.810757,182.312734,255,194773658,99138096,255,0.278633,0.121793,0.15684,1174,44,1,0,6,1,1,1,1,2,0,0,1,1,2,0,1
0.285568,tcp,http,FIN,10,8,828,956,59.53048,62,252,20898.70117,23448.00586,2,2,31.729778,33.514855,1692.342435,55.371699,255,1717982638,3012024836,255,0.098992,0.05033,0.048662,83,120,1,53,1,1,1,1,1,1,0,0,1,41,1,0,1
0.302129,tcp,-,FIN,26,26,4944,2872,168.802068,31,29,125880.0078,73134.32031,7,7,12.07348,12.05812,820.26821,22.839938,255,2923152696,2926809057,255,0.000803,0.000673,0.00013,190,110,0,0,11,0,4,1,1,4,0,0,0,8,8,0,0
1.004865,tcp,-,FIN,14,8,3938,432,20.898329,254,252,29114.35742,3009.359375,4,2,81.987335,131.328578,4613.498974,195.321828,255,1243321976,387345945,255,0.194406,0.085556,0.10885,281,54,0,0,6,1,1,1,1,1,0,0,0,3,1,0,1
6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,2,2,2,1,1,2,0,0,0,1,2,0,1
1.528877,tcp,-,FIN,10,8,564,354,11.119272,254,252,2658.160156,1622.105591,2,1,169.863667,204.192141,13212.94279,345.498375,255,4196394613,629819942,255,0.142377,0.099512,0.042865,56,44,0,0,2,1,1,1,1,1,0,0,0,1,1,0,1
0.605934,tcp,-,FIN,10,6,534,268,24.75517,254,252,6350.526367,2957.417725,2,1,67.225,101.128203,3451.08851,163.521766,255,3039037785,3989924092,255,0.167465,0.100284,0.067181,53,45,0,0,7,1,1,1,1,3,0,0,0,2,3,0,0
35.724995,udp,dns,REQ,60,0,5760,0,1.651505,254,0,1268.355713,0.0,0,0,631.335187,0.0,707.782125,0.0,0,0,0,0,0.0,0.0,0.0,96,0,0,0,2,6,2,2,2,2,0,0,0,3,2,0,1
0.314735,tcp,-,FIN,16,18,1540,1644,104.850114,31,29,36703.89453,39474.48047,4,4,20.961667,18.476412,1280.561141,34.242035,255,2378571639,261739815,255,0.000752,0.000628,0.000124,96,91,0,0,8,0,6,3,1,7,0,0,0,7,6,0,0
0.49456,tcp,http,FIN,10,8,802,1216,34.373989,62,252,11679.06836,17211.25781,2,2,54.933,65.05557,2787.367296,92.096461,255,2246807003,2051912877,255,0.081849,0.039169,0.04268,80,152,1,204,6,1,1,4,1,1,0,0,1,4,1,0,1
0.009853,tcp,-,FIN,34,36,2230,13500,7002.943393,31,29,1757840.25,10656653.0,7,11,0.298156,0.266743,16.400145,16.551513,255,3200593935,3200874264,255,0.000637,0.000509,0.000128,66,375,0,0,7,0,2,1,1,2,0,0,0,7,7,0,0
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,29,2,17,17,17,29,0,0,0,17,29,0,1
3e-06,sctp,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,1,1,1,5,0,0,0,15,5,0,1
5e-06,udp,dns,INT,2,0,114,0,200000.0051,254,0,91200000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,19,2,16,16,16,19,0,0,0,18,19,0,1
5e-06,udp,-,INT,2,0,168,0,200000.0051,254,0,134400000.0,0.0,0,0,0.005,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,1,2,1,1,1,1,0,0,0,1,1,0,1
0.001143,udp,dns,CON,2,2,146,178,2624.67198,31,29,510936.1563,622922.125,0,0,0.009,0.008,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,2,0,2,1,1,2,0,0,0,4,5,0,0
1.471169,tcp,-,FIN,14,14,794,764,18.352752,254,252,4013.135254,3860.875244,4,4,113.166844,108.066766,6756.241099,143.648812,255,817962575,2499991680,255,0.135655,0.065422,0.070233,57,55,0,0,3,1,18,1,1,1,0,0,0,3,1,0,1
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,19,2,16,16,16,19,0,0,0,16,19,0,1
0.519556,tcp,http,FIN,12,12,1250,6120,44.268569,62,252,17645.83594,86381.45313,3,4,47.232365,40.63782,2512.92973,2326.890917,255,18012273,567863940,255,0.083442,0.061373,0.022069,104,510,1,301,1,1,1,1,1,1,0,0,1,1,1,0,1
1e-05,micp,-,INT,2,0,200,0,100000.0025,254,0,80000000.0,0.0,0,0,0.01,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,5,4,4,11,0,0,0,5,9,0,1
8e-06,a/n,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,6,4,4,13,0,0,0,8,9,0,1
3e-06,udp,dns,INT,2,0,114,0,333333.3215,254,0,152000000.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,43,2,35,34,18,43,0,0,0,34,43,0,1
8e-06,skip,-,INT,2,0,200,0,125000.0003,254,0,100000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,9,2,4,3,3,13,0,0,0,4,9,0,1
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,19,2,17,16,16,19,0,0,0,16,19,0,1
6e-06,udp,-,INT,2,0,104,0,166666.6608,254,0,69333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,52,0,0,0,1,2,1,1,1,1,0,0,0,2,1,0,0
2e-06,udp,dns,INT,2,0,114,0,500000.0013,254,0,228000000.0,0.0,0,0,0.002,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,37,2,33,33,17,37,0,0,0,33,37,0,1
0.744597,tcp,http,FIN,10,6,566,268,20.145125,254,252,5479.474121,2406.670898,2,1,76.617,110.471,4345.646506,180.168656,255,3162519855,35997499,255,0.283069,0.192233,0.090836,57,45,1,0,7,1,1,1,1,6,0,0,1,1,6,0,1
6e-06,unas,-,INT,2,0,200,0,166666.6608,254,0,133333328.0,0.0,0,0,0.006,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,5,2,2,2,2,5,0,0,0,2,5,0,1
0.992137,tcp,-,FIN,12,8,1490,716,19.150581,254,252,11014.60742,5055.753418,3,2,90.114182,128.986289,4624.86176,175.079422,255,2328518892,3273765964,255,0.198297,0.089232,0.109065,124,90,0,0,2,1,1,1,1,2,0,0,0,1,2,0,0
8e-06,udp,dns,INT,2,0,114,0,125000.0003,254,0,57000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,57,0,0,0,12,2,12,12,12,12,0,0,0,12,12,0,1
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.708,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,0,0,2,2,2,2,2,2,0,0,0,2,2,1,0
3e-06,unas,-,INT,2,0,200,0,333333.3215,254,0,266666656.0,0.0,0,0,0.003,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,100,0,0,0,4,2,2,2,2,4,0,0,0,2,4,0,1
0.047377,tcp,ftp-data,FIN,6,8,320,1932,274.39474,31,29,45085.16797,285539.375,1,2,9.4128,6.684857,655.09183,16.054896,255,3885238265,3902064373,255,0.000726,0.00058,0.000146,53,242,0,0,1,0,1,1,1,1,0,0,0,3,1,0,0
1.870779,tcp,-,FIN,12,10,994,792,11.22527,254,252,3899.979492,3048.99707,3,2,170.059085,190.471781,9577.849407,290.434625,255,913770343,4165072285,255,0.255362,0.156524,0.098838,83,79,0,0,2,1,1,1,1,2,0,0,0,1,3,0,1
4e-06,udp,-,INT,2,0,168,0,250000.0006,254,0,168000000.0,0.0,0,0,0.004,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,84,0,0,0,6,2,1,1,1,1,0,0,0,1,2,0,1
0.001086,udp,dns,CON,2,2,146,178,2762.430929,31,29,537753.25,655616.9375,0,0,0.009,0.028,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,89,0,0,1,0,3,1,1,2,0,0,0,2,2,0,0
8e-06,udp,-,INT,2,0,596,0,125000.0003,254,0,298000000.0,0.0,0,0,0.008,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,298,0,0,0,24,2,6,5,1,24,0,0,0,5,24,0,1
